,image,image height,image width,image area,red values,green values,blue values,sobel edges avg,sobel edges max,sobel edges min,binary edges avg,binary edges median,binary edges max,binary edges min
2841,2841,68,79,5372,69.26303052866716,69.26303052866716,69.26303052866716,0.022078206327214737,0.30130457163885643,0.00015894588000953734,17.155621742367835,22.0,25.0,0.0
2842,2842,47,166,7802,64.3745193540118,64.3745193540118,64.3745193540118,0.020385030100778627,0.22541062681773136,9.736681179940813e-05,18.784542425019225,25.0,25.0,0.0
2843,2843,51,82,4182,91.72501195600191,91.72501195600191,91.72501195600191,0.04051128710036219,0.30953016573971376,0.0004248841464094205,15.489717838354855,14.0,25.0,0.0
2844,2844,114,89,10146,60.65828898087916,60.65828898087916,60.65828898087916,0.027306127755851277,0.21224041873572821,7.071346462451357e-05,17.057165385373548,21.0,25.0,0.0
2845,2845,51,48,2448,66.7140522875817,66.7140522875817,66.7140522875817,0.02671771637475571,0.1942314834122414,9.813077866773593e-18,18.25653594771242,25.0,25.0,0.0
2846,2846,101,59,5959,82.20825641886222,82.20825641886222,82.20825641886222,0.02658803678081629,0.4025880364937502,0.0001999309761707754,16.67343514012418,18.0,25.0,0.0
2847,2847,59,33,1947,73.62249614791988,73.62249614791988,73.62249614791988,0.04257155140125951,0.25968383959231195,0.0007067021723469085,14.971237801746277,14.0,25.0,0.0
2848,2848,95,102,9690,78.49607843137255,78.49607843137255,78.49607843137255,0.057442411994061304,0.6165608774543406,0.0,18.487306501547987,24.0,25.0,0.0
2849,2849,32,27,864,74.3449074074074,74.3449074074074,74.3449074074074,0.015057282502426883,0.152694678025681,0.0001359127657446196,15.399305555555555,14.0,25.0,0.0
2850,2850,294,168,49392,55.0,55.0,55.0,0.02229850545694523,0.3386744950941224,1.9626155733547187e-17,17.841614026563008,24.0,25.0,0.0
2851,2851,63,60,3780,137.97116402116401,137.97116402116401,137.97116402116401,0.04397921783820391,0.3697055771050783,0.00022063629106175314,15.922751322751322,15.0,25.0,0.0
2852,2852,119,37,4403,48.175789234612765,48.175789234612765,48.175789234612765,0.03393201503620092,0.3430437368556187,0.00019466233740899917,17.958210311151486,25.0,25.0,0.0
2853,2853,24,17,408,68.99264705882354,68.99264705882354,68.99264705882354,0.03977232739682836,0.22368762045390242,0.0004423531150048441,13.764705882352942,12.0,25.0,0.0
2854,2854,68,116,7888,72.76381845841784,72.76381845841784,72.76381845841784,0.0203019238102546,0.2991784718878637,9.4696849323636e-05,16.49416835699797,17.0,25.0,0.0
2855,2855,81,25,2025,66.90716049382716,66.90716049382716,66.90716049382716,0.024207100747060874,0.17508728985388272,0.0006455322529957932,16.297777777777778,21.0,25.0,0.0
2856,2856,51,38,1938,66.22084623323013,66.22084623323013,66.22084623323013,0.02698812064958304,0.16926921785085908,0.00039645395709964824,15.847265221878224,16.0,25.0,0.0
2857,2857,69,66,4554,66.56807202459376,66.56807202459376,66.56807202459376,0.029480466259804737,0.33081397860874173,0.00015391023437728372,16.91721563460694,22.0,25.0,0.0
2858,2858,104,82,8528,72.49941369606003,72.49941369606003,72.49941369606003,0.022167775234560164,0.25214036365617737,7.078438161966517e-05,16.793621013133208,19.0,25.0,0.0
2859,2859,126,174,21924,56.793422733077904,56.793422733077904,56.793422733077904,0.02367743544360139,0.2659869163494129,1.9626155733547187e-17,17.487958401751506,23.0,25.0,0.0
2860,2860,56,101,5656,97.04897454031118,97.04897454031118,97.04897454031118,0.03235197898925217,0.43642320287312414,1.9626155733547187e-17,17.517503536067892,24.0,25.0,0.0
2861,2861,128,139,17792,63.54097347122302,63.54097347122302,63.54097347122302,0.022567171415729028,0.16035837829282967,3.925231146709437e-17,17.637252697841728,23.0,25.0,0.0
2862,2862,57,119,6783,85.36974789915966,85.36974789915966,85.36974789915966,0.029117069965083165,0.2891358470145905,0.0001529944917126862,16.610054548135043,19.0,25.0,0.0
2863,2863,61,10,610,110.5967213114754,110.5967213114754,110.5967213114754,0.04834557508491462,0.22588193940083331,0.0002235296267629183,13.737704918032787,12.0,25.0,0.0
2864,2864,40,123,4920,62.72012195121951,62.72012195121951,62.72012195121951,0.02075410281463541,0.20885878843168618,0.00015805931488013574,18.63658536585366,25.0,25.0,0.0
2865,2865,42,51,2142,69.91736694677871,69.91736694677871,69.91736694677871,0.04925872670279263,0.5483529346570433,0.0,18.03174603174603,25.0,25.0,0.0
2866,2866,66,79,5214,66.02819332566168,66.02819332566168,66.02819332566168,0.02303225726733962,0.140409697026794,9.332066564220254e-05,16.861526658995015,22.0,25.0,0.0
2867,2867,27,27,729,60.42249657064472,60.42249657064472,60.42249657064472,0.019750388021273792,0.20139151385115298,1.9626155733547187e-17,17.920438957475994,25.0,25.0,0.0
2868,2868,56,56,3136,63.94579081632653,63.94579081632653,63.94579081632653,0.021943377273841796,0.15286485207808703,6.524824685617692e-05,18.817602040816325,25.0,25.0,0.0
2869,2869,28,47,1316,37.81003039513678,37.81003039513678,37.81003039513678,0.021946397009562926,0.08700186094543087,0.0005710929982152585,18.222644376899694,25.0,25.0,0.0
2870,2870,120,142,17040,81.93051643192489,81.93051643192489,81.93051643192489,0.03169961772330419,0.509848025687954,0.0,18.639788732394365,25.0,25.0,0.0
2871,2871,21,22,462,53.523809523809526,53.523809523809526,53.523809523809526,0.02601766502028481,0.10024355424095306,0.001571856602730112,14.348484848484848,13.0,25.0,0.0
2872,2872,192,119,22848,103.99610469187675,103.99610469187675,103.99610469187675,0.026082418839144354,0.3733647545075683,0.0,17.606617647058822,23.0,25.0,0.0
2873,2873,86,64,5504,53.99018895348837,53.99018895348837,53.99018895348837,0.02008619940705566,0.10603219618677653,0.00034821648343915914,17.82921511627907,24.0,25.0,0.0
2874,2874,52,64,3328,75.50510817307692,75.50510817307692,75.50510817307692,0.03852734916639194,0.3821235532562994,3.725490196102021e-06,18.14483173076923,25.0,25.0,0.0
2875,2875,66,86,5676,49.829633544749825,49.829633544749825,49.829633544749825,0.022525363928450573,0.12928520959610768,0.00015307011281981777,17.636539816772373,24.0,25.0,0.0
2876,2876,29,158,4582,56.3212570929725,56.3212570929725,56.3212570929725,0.03440236437502707,0.37683946302847354,6.875345575181533e-05,18.550632911392405,25.0,25.0,0.0
2877,2877,42,60,2520,42.032936507936505,42.032936507936505,42.032936507936505,0.02883738378379059,0.1438075435146321,6.875345575180898e-05,17.749603174603173,24.0,25.0,0.0
2878,2878,89,56,4984,59.610553772070624,59.610553772070624,59.610553772070624,0.019793565094381786,0.17916768082039095,0.00010010423249071558,16.705658105939005,20.0,25.0,0.0
2879,2879,96,92,8832,87.19746376811594,87.19746376811594,87.19746376811594,0.029479882302295576,0.5548696595257453,0.00021342346891978353,16.866055253623188,20.0,25.0,0.0
2880,2880,47,89,4183,58.798230934735834,58.798230934735834,58.798230934735834,0.020945264715817823,0.1318400150383829,7.06862745097833e-05,17.232608175950276,23.0,25.0,0.0
2881,2881,57,51,2907,71.04712762297902,71.04712762297902,71.04712762297902,0.05213174446017227,0.47490966915718497,0.00014157962588314695,17.61609907120743,24.0,25.0,0.0
2882,2882,104,116,12064,82.0307526525199,82.0307526525199,82.0307526525199,0.026659985500252368,0.27775139260208426,0.00015805931488012954,16.530835543766578,17.0,25.0,0.0
2883,2883,34,57,1938,120.01083591331269,120.01083591331269,120.01083591331269,0.07890647470201091,0.5556113076426303,0.0,16.45098039215686,17.0,25.0,0.0
2884,2884,78,87,6786,69.19481284998527,69.19481284998527,69.19481284998527,0.016991299770821856,0.15904312997883333,0.00013769746577179444,16.82183908045977,19.0,25.0,0.0
2885,2885,121,62,7502,63.06118368435084,63.06118368435084,63.06118368435084,0.02003405982267857,0.15411776687872653,0.00015738311359369918,17.216342308717675,22.0,25.0,0.0
2886,2886,90,95,8550,70.75695906432749,70.75695906432749,70.75695906432749,0.028055183185012933,0.24555769316563422,7.068627450981108e-05,18.070526315789472,24.0,25.0,0.0
2887,2887,49,11,539,107.54730983302412,107.54730983302412,107.54730983302412,0.07052067802887395,0.4382210231352822,0.0006565898247770797,16.179962894248607,22.0,25.0,0.0
2888,2888,65,60,3900,86.24153846153847,86.24153846153847,86.24153846153847,0.03050031886829109,0.2296957629263432,0.0004375126405599314,16.84102564102564,20.0,25.0,0.0
2889,2889,126,65,8190,67.803663003663,67.803663003663,67.803663003663,0.022210734520709725,0.21548156337873056,0.00016068280511633023,18.003418803418803,24.0,25.0,0.0
2890,2890,50,67,3350,75.20179104477612,75.20179104477612,75.20179104477612,0.04578678581375059,0.5062698568814697,0.0003497113793221241,17.886268656716418,24.0,25.0,0.0
2891,2891,131,147,19257,54.79877447162071,54.79877447162071,54.79877447162071,0.022692496124793994,0.34066852069707737,9.764400735448314e-05,17.543386820377005,23.0,25.0,0.0
2892,2892,84,89,7476,82.6978330658106,82.6978330658106,82.6978330658106,0.02697591588309252,0.4511195875840241,0.0,18.08199571963617,24.0,25.0,0.0
2893,2893,29,69,2001,61.04147926036981,61.04147926036981,61.04147926036981,0.03785888495690469,0.28866174329966215,0.000351648025875678,17.178910544727636,23.0,25.0,0.0
2894,2894,32,41,1312,55.93140243902439,55.93140243902439,55.93140243902439,0.02248652937132963,0.1267617603157769,0.00040218437110151403,16.46951219512195,23.0,25.0,0.0
2895,2895,227,116,26332,103.02814066535015,103.02814066535015,103.02814066535015,0.036942117878400314,0.5317508733608537,7.06862745097625e-05,18.924312623423972,25.0,25.0,0.0
2896,2896,73,28,2044,56.159001956947165,56.159001956947165,56.159001956947165,0.017743863827790658,0.10175927718953622,0.00015805931488012954,16.451565557729943,20.0,25.0,0.0
2897,2897,40,58,2320,48.519827586206894,48.519827586206894,48.519827586206894,0.03383001536758862,0.2986297347771644,9.813077866773593e-18,16.917672413793102,23.0,25.0,0.0
2898,2898,83,79,6557,74.86365716028672,74.86365716028672,74.86365716028672,0.019773747706941666,0.1451764869327712,0.00015805931488011715,16.34085709928321,16.0,25.0,0.0
2899,2899,79,87,6873,59.27193365342645,59.27193365342645,59.27193365342645,0.025420914759159093,0.24229629396508265,0.0001999309761707852,17.1113051069402,22.0,25.0,0.0
2900,2900,42,58,2436,137.72331691297208,137.72331691297208,137.72331691297208,0.06165139714884896,0.5104709973993246,3.921568627461568e-06,16.136699507389164,15.0,25.0,0.0
2901,2901,295,285,84075,108.10988997918525,108.10988997918525,108.10988997918525,0.031762748140573185,0.6001174162097241,0.0,18.920463871543266,25.0,25.0,0.0
2902,2902,38,51,1938,72.85913312693498,72.85913312693498,72.85913312693498,0.027212359880024583,0.1920426650225813,0.00028332066258389605,16.563983488132095,18.0,25.0,0.0
2903,2903,71,63,4473,83.5153141068634,83.5153141068634,83.5153141068634,0.031701628944816165,0.3725854354435526,0.00027968821892911675,16.001788508830764,15.0,25.0,0.0
2904,2904,125,48,6000,71.82933333333334,71.82933333333334,71.82933333333334,0.04186016817915469,0.5684117274723698,0.0,17.153166666666667,22.0,25.0,0.0
2905,2905,98,48,4704,79.60267857142857,79.60267857142857,79.60267857142857,0.026584739419614638,0.2649871441628046,0.0003307803619137298,16.40029761904762,17.0,25.0,0.0
2906,2906,120,81,9720,55.48189300411523,55.48189300411523,55.48189300411523,0.022290471945050763,0.3579678231596073,7.071346462449258e-05,18.69187242798354,25.0,25.0,0.0
2907,2907,84,108,9072,55.37114197530864,55.37114197530864,55.37114197530864,0.027954901309022794,0.33634921132934215,7.068627450982495e-05,18.65321869488536,25.0,25.0,0.0
2908,2908,38,54,2052,71.6364522417154,71.6364522417154,71.6364522417154,0.028235540099682533,0.20342557420352203,0.0004375987832675886,16.460526315789473,19.0,25.0,0.0
2909,2909,49,90,4410,71.83832199546485,71.83832199546485,71.83832199546485,0.0369102292940895,0.33675944518039064,0.00031112482119513156,17.439002267573695,24.0,25.0,0.0
2910,2910,57,75,4275,74.166783625731,74.166783625731,74.166783625731,0.03619745951856018,0.3659394269426156,0.00016324059344868393,17.18198830409357,22.0,25.0,0.0
2911,2911,29,27,783,106.55555555555556,106.55555555555556,106.55555555555556,0.03116845308193173,0.18785765145768643,0.00042236937175604134,17.112388250319285,24.0,25.0,0.0
2912,2912,49,89,4361,62.51203852327448,62.51203852327448,62.51203852327448,0.033470897819582915,0.2517770126150577,0.00042618454459484635,17.73354735152488,24.0,25.0,0.0
2913,2913,117,102,11934,55.76009720127367,55.76009720127367,55.76009720127367,0.02201874189575495,0.2763732702745877,6.2964154989431e-05,17.824367353779117,24.0,25.0,0.0
2914,2914,135,123,16605,60.51960252935863,60.51960252935863,60.51960252935863,0.02153423329445201,0.16665152310985543,9.733126745685803e-05,17.685937970490816,23.0,25.0,0.0
2915,2915,134,142,19028,49.49926424216943,49.49926424216943,49.49926424216943,0.018220555546062073,0.21034151800236722,9.813077866773593e-18,18.08787050662182,24.0,25.0,0.0
2916,2916,73,133,9709,54.83355649397466,54.83355649397466,54.83355649397466,0.021456889920538513,0.658276176494476,9.332066564222231e-05,19.267277783499846,25.0,25.0,0.0
2917,2917,61,64,3904,64.07581967213115,64.07581967213115,64.07581967213115,0.040596114227851816,0.5080014594036592,0.0005639891369839552,17.65343237704918,24.0,25.0,0.0
2918,2918,68,76,5168,72.390479876161,72.390479876161,72.390479876161,0.04313338711375161,0.387423542751513,0.00034619884868329783,17.359907120743035,23.0,25.0,0.0
2919,2919,126,73,9198,74.44509676016526,74.44509676016526,74.44509676016526,0.02445240600713673,0.22566267275724167,9.813077866773593e-18,17.117416829745597,21.0,25.0,0.0
2920,2920,30,34,1020,80.27450980392157,80.27450980392157,80.27450980392157,0.03396871848776176,0.217381494807883,0.0013775520477889544,17.49607843137255,24.0,25.0,0.0
2921,2921,76,55,4180,63.523205741626796,63.523205741626796,63.523205741626796,0.025805313370795883,0.24027109843682976,0.00028694195963095177,16.9,22.0,25.0,0.0
2922,2922,49,82,4018,65.89547038327527,65.89547038327527,65.89547038327527,0.02845555498507918,0.2019257348073529,0.00040806595063688696,16.15181682429069,15.0,25.0,0.0
2923,2923,198,161,31878,64.08152958152958,64.08152958152958,64.08152958152958,0.02882243610486676,0.297241124676228,1.9626155733547187e-17,18.77451533973273,25.0,25.0,0.0
2924,2924,42,148,6216,53.057432432432435,53.057432432432435,53.057432432432435,0.033528351813193094,0.3975727455163914,0.0002958782923096075,18.34539897039897,25.0,25.0,0.0
2925,2925,100,120,12000,70.60033333333334,70.60033333333334,70.60033333333334,0.023830416395606194,0.2524426200677921,9.813077866773593e-18,17.412416666666665,23.0,25.0,0.0
2926,2926,123,257,31611,51.98959223055265,51.98959223055265,51.98959223055265,0.030457292896239805,0.3946285078445717,0.00015805931488011715,17.576033659169276,23.0,25.0,0.0
2927,2927,79,58,4582,56.199039720646006,56.199039720646006,56.199039720646006,0.021436425654742044,0.15801260712907142,0.00025148243675026245,17.565473592317765,24.0,25.0,0.0
2928,2928,21,17,357,90.11204481792717,90.11204481792717,90.11204481792717,0.06083322232936994,0.4631512585273218,0.0010694561636490393,14.364145658263306,11.0,25.0,0.0
2929,2929,74,68,5032,64.78259141494435,64.78259141494435,64.78259141494435,0.021148079509671507,0.1320632811526589,0.0004980805332560569,16.60731319554849,20.0,25.0,0.0
2930,2930,89,158,14062,53.061868866448584,53.061868866448584,53.061868866448584,0.02461355031267882,0.2742077019321731,0.00014137254901960827,17.713127577869436,24.0,25.0,0.0
2931,2931,133,208,27664,69.63251879699249,69.63251879699249,69.63251879699249,0.032120598988424995,0.2851693307553773,9.813077866773593e-18,17.079489589358012,21.0,25.0,0.0
2932,2932,79,101,7979,71.93520491289635,71.93520491289635,71.93520491289635,0.027049317955738245,0.3110684270851034,0.0002223796107394059,16.736182479007393,19.0,25.0,0.0
2933,2933,123,55,6765,57.74870657797487,57.74870657797487,57.74870657797487,0.020307549785614016,0.12408161272154933,0.00014167504554906163,16.93821138211382,21.0,25.0,0.0
2934,2934,57,73,4161,65.55010814708002,65.55010814708002,65.55010814708002,0.02021268117442378,0.2025204353843105,7.068627450981108e-05,16.866378274453258,20.0,25.0,0.0
2935,2935,79,105,8295,55.91235684147077,55.91235684147077,55.91235684147077,0.020825897254389814,0.147880408948185,9.813077866773593e-18,17.8,24.0,25.0,0.0
2936,2936,85,117,9945,68.69492207139265,68.69492207139265,68.69492207139265,0.024068060567106298,0.23471378064627804,0.0001026336208594357,16.88466566113625,20.0,25.0,0.0
2937,2937,30,20,600,70.52833333333334,70.52833333333334,70.52833333333334,0.03733638885625604,0.14568939535111,0.0009138252596376673,16.458333333333332,23.0,25.0,0.0
2938,2938,57,52,2964,72.16160593792172,72.16160593792172,72.16160593792172,0.026770370465498565,0.30832094434725543,0.0002081373472610526,16.28711201079622,18.0,25.0,0.0
2939,2939,46,39,1794,53.9386845039019,53.9386845039019,53.9386845039019,0.02437841074068748,0.1452419430018714,0.00015473610505257964,18.321627647714603,25.0,25.0,0.0
2940,2940,296,289,85544,79.44626157299167,79.44626157299167,79.44626157299167,0.024765252317527017,0.530332644392184,9.813077866773593e-18,19.224901804919106,25.0,25.0,0.0
2941,2941,59,68,4012,61.70538384845464,61.70538384845464,61.70538384845464,0.02893539318358821,0.24079021094795416,0.0003998619523415704,16.8327517447657,21.0,25.0,0.0
2942,2942,76,77,5852,65.74658236500342,65.74658236500342,65.74658236500342,0.022668453225050816,0.2570503203534103,0.00027529418747556034,17.26127819548872,23.0,25.0,0.0
2943,2943,65,58,3770,64.4631299734748,64.4631299734748,64.4631299734748,0.021820930040668676,0.1856975020979784,0.0002548629872166143,16.52466843501326,18.0,25.0,0.0
2944,2944,128,112,14336,44.67236328125,44.67236328125,44.67236328125,0.021312575018010402,0.3752430293615702,0.00015299449171269855,17.987444196428573,24.0,25.0,0.0
2945,2945,94,102,9588,73.65707133917397,73.65707133917397,73.65707133917397,0.04345883168955993,0.5045225831776945,0.00015307011281981458,18.3825615352524,25.0,25.0,0.0
2946,2946,50,74,3700,63.84216216216216,63.84216216216216,63.84216216216216,0.023667451284012795,0.14611529039520169,0.00021823789262584905,16.967027027027026,22.0,25.0,0.0
2947,2947,48,52,2496,71.58253205128206,71.58253205128206,71.58253205128206,0.029521387983656392,0.1697941599261327,9.602889879654383e-05,17.724358974358974,24.0,25.0,0.0
2948,2948,71,127,9017,64.32272374403904,64.32272374403904,64.32272374403904,0.02848810756504851,0.309286497909199,0.00025595583423931623,18.245536209382276,25.0,25.0,0.0
2949,2949,72,19,1368,61.24195906432749,61.24195906432749,61.24195906432749,0.027236705465225573,0.16574817967504246,0.0006676141551305839,18.262426900584796,25.0,25.0,0.0
2950,2950,49,75,3675,94.29795918367347,94.29795918367347,94.29795918367347,0.04046818227920335,0.5418011169265389,0.0,18.536598639455782,25.0,25.0,0.0
2951,2951,75,86,6450,60.34325581395349,60.34325581395349,60.34325581395349,0.025181960552010024,0.22439158611711738,0.0002218908380747686,17.46093023255814,24.0,25.0,0.0
2952,2952,39,43,1677,62.76923076923077,62.76923076923077,62.76923076923077,0.02296259109574899,0.09650171302865271,0.000602207987179789,16.705426356589147,23.0,25.0,0.0
2953,2953,67,87,5829,86.64813861725854,86.64813861725854,86.64813861725854,0.031689292074273075,0.5044134615629626,6.500000000005113e-05,15.954537656544861,15.0,25.0,0.0
2954,2954,122,170,20740,65.03698167791707,65.03698167791707,65.03698167791707,0.02421990335836229,0.5140453754326937,9.813077866773593e-18,17.351301832208293,22.0,25.0,0.0
2955,2955,167,190,31730,59.124866057358965,59.124866057358965,59.124866057358965,0.026658699119875905,0.45288825926290194,9.99654880853926e-05,17.30179640718563,22.0,25.0,0.0
2956,2956,21,25,525,62.29714285714286,62.29714285714286,62.29714285714286,0.033671436411208275,0.2562102032058969,0.0010447046034997671,14.971428571428572,13.0,25.0,0.0
2957,2957,21,32,672,77.49255952380952,77.49255952380952,77.49255952380952,0.03808876877574421,0.287925925052653,0.0005511003375827256,17.514880952380953,24.0,25.0,0.0
2958,2958,51,125,6375,74.55654901960784,74.55654901960784,74.55654901960784,0.027356917911553206,0.38787971855006287,0.0001414216280966476,18.04156862745098,24.0,25.0,0.0
2959,2959,130,88,11440,98.90454545454546,98.90454545454546,98.90454545454546,0.02475384698037405,0.34188947533775066,7.068627450977638e-05,17.446678321678323,22.0,25.0,0.0
2960,2960,71,104,7384,60.88475081256772,60.88475081256772,60.88475081256772,0.025029637364606408,0.21045979449031355,6.720178832225492e-05,16.99783315276273,21.0,25.0,0.0
2961,2961,56,81,4536,69.20679012345678,69.20679012345678,69.20679012345678,0.024781446059238408,0.24409617309917986,0.00021213504744495502,18.194664902998237,25.0,25.0,0.0
2962,2962,74,39,2886,118.55232155232156,118.55232155232156,118.55232155232156,0.045002251693044795,0.4076262574532345,0.00041875148550524633,15.906444906444907,15.5,25.0,0.0
2963,2963,88,95,8360,102.89150717703349,102.89150717703349,102.89150717703349,0.03258255721972326,0.34123572887351994,0.00015719220915489851,17.045813397129187,21.0,25.0,0.0
2964,2964,33,144,4752,63.64246632996633,63.64246632996633,63.64246632996633,0.043572337375538644,0.4175386769882447,0.00031368198227724073,18.385311447811446,25.0,25.0,0.0
2965,2965,156,171,26676,79.3115534562903,79.3115534562903,79.3115534562903,0.03392614265221478,0.2910988942248579,5.9430609190288775e-05,16.618121157594842,17.0,25.0,0.0
2966,2966,129,163,21027,72.45294145622294,72.45294145622294,72.45294145622294,0.025812886423900366,0.4591038483714603,3.925231146709437e-17,18.334569838778712,24.0,25.0,0.0
2967,2967,182,123,22386,81.97507370678102,81.97507370678102,81.97507370678102,0.03503355608831247,0.49916339790843595,0.0,17.536674707406416,23.0,25.0,0.0
2968,2968,41,39,1599,68.14321450906817,68.14321450906817,68.14321450906817,0.02500977179653396,0.25409525284504464,0.00035347711215815764,17.921200750469044,25.0,25.0,0.0
2969,2969,90,76,6840,68.24312865497076,68.24312865497076,68.24312865497076,0.04077985815315758,0.3850107192577098,0.00015853680849028788,18.576315789473686,25.0,25.0,0.0
2970,2970,46,44,2024,67.6457509881423,67.6457509881423,67.6457509881423,0.02801487902745568,0.2047581099050668,0.0004946241762592051,16.909584980237153,23.0,25.0,0.0
2971,2971,18,31,558,83.84946236559139,83.84946236559139,83.84946236559139,0.025978242218384472,0.1857276854036934,0.00038224584975878485,17.051971326164875,24.0,25.0,0.0
2972,2972,55,64,3520,67.82414772727273,67.82414772727273,67.82414772727273,0.026117527667259288,0.31631860145064633,0.0003003671500623835,16.761363636363637,21.0,25.0,0.0
2973,2973,187,182,34034,53.354145854145855,53.354145854145855,53.354145854145855,0.023374124677584252,0.23722698116106433,0.00014142162809664707,17.68055473937827,24.0,25.0,0.0
2974,2974,46,45,2070,68.76618357487922,68.76618357487922,68.76618357487922,0.026075608300483354,0.21374351126499994,0.0002790251883751504,16.218357487922706,16.0,25.0,0.0
2975,2975,33,61,2013,56.21708892200696,56.21708892200696,56.21708892200696,0.04421019209339825,0.42390133017216636,0.0004936798753243547,17.961748633879782,25.0,25.0,0.0
2976,2976,20,33,660,128.90454545454546,128.90454545454546,128.90454545454546,0.09798334294359681,0.555206197057133,0.0002907566955006732,16.57121212121212,24.0,25.0,0.0
2977,2977,36,44,1584,56.48737373737374,56.48737373737374,56.48737373737374,0.028581348159605204,0.2089925371493017,0.0004968780078748951,16.863005050505052,23.0,25.0,0.0
2978,2978,110,46,5060,70.48359683794466,70.48359683794466,70.48359683794466,0.02289403564641693,0.25214036365617737,0.00014137254901962215,16.49407114624506,18.0,25.0,0.0
2979,2979,119,86,10234,63.526382646081686,63.526382646081686,63.526382646081686,0.03233730068346643,0.4190632455580346,0.00025353223615794443,17.653507914793824,23.0,25.0,0.0
2980,2980,44,52,2288,95.2770979020979,95.2770979020979,95.2770979020979,0.06211355753942701,0.40439054465095364,0.0004924524735215055,16.710227272727273,19.0,25.0,0.0
2981,2981,46,66,3036,51.9127140974967,51.9127140974967,51.9127140974967,0.034526033456288775,0.303414803188721,0.00019591414686335085,17.99044795783926,25.0,25.0,0.0
2982,2982,22,23,506,64.09288537549408,64.09288537549408,64.09288537549408,0.0366074237123993,0.17914504502271314,0.0012613938887134828,14.389328063241107,12.0,25.0,0.0
2983,2983,76,103,7828,66.4694685743485,66.4694685743485,66.4694685743485,0.022244140636636454,0.2962588975098608,1.9626155733547187e-17,17.276315789473685,23.0,25.0,0.0
2984,2984,105,65,6825,82.39809523809524,82.39809523809524,82.39809523809524,0.02982361892549309,0.2634539190337261,0.00019993097617079501,16.745347985347987,20.0,25.0,0.0
2985,2985,113,32,3616,83.82245575221239,83.82245575221239,83.82245575221239,0.042329582815237014,0.6002174985505282,0.0,17.972345132743364,24.0,25.0,0.0
2986,2986,29,48,1392,56.423850574712645,56.423850574712645,56.423850574712645,0.034995229251145135,0.2360421467500419,0.00040901098349711856,17.051005747126435,24.0,25.0,0.0
2987,2987,39,63,2457,64.54375254375255,64.54375254375255,64.54375254375255,0.04145146882763644,0.4492435245364239,0.0005071704227916853,17.654456654456656,24.0,25.0,0.0
2988,2988,25,22,550,76.15636363636364,76.15636363636364,76.15636363636364,0.02999306566239356,0.15508917399569533,0.00040349551583091447,12.916363636363636,11.0,25.0,0.0
2989,2989,84,97,8148,73.00969563082965,73.00969563082965,73.00969563082965,0.0198604973281637,0.19363805218943655,0.00014142162809664124,18.19698085419735,24.0,25.0,0.0
2990,2990,208,186,38688,69.86853804797353,69.86853804797353,69.86853804797353,0.039859379599924985,0.5528446310291062,9.996548808551036e-05,17.23301799007444,22.0,25.0,0.0
2991,2991,78,81,6318,60.092276036720484,60.092276036720484,60.092276036720484,0.03384789059943607,0.2270168988858498,9.063289366910093e-05,17.861981639759417,24.0,25.0,0.0
2992,2992,110,66,7260,51.47796143250689,51.47796143250689,51.47796143250689,0.01944215266298309,0.13587709191672823,0.00015642871939710137,17.614600550964187,24.0,25.0,0.0
2993,2993,91,134,12194,58.61727078891258,58.61727078891258,58.61727078891258,0.02259529790493037,0.22426452709177483,1.9626155733547187e-17,17.773413154010168,24.0,25.0,0.0
2994,2994,68,117,7956,62.45211161387632,62.45211161387632,62.45211161387632,0.03472665365233718,0.5139028160395236,0.00021409513366520732,16.83044243338361,19.0,25.0,0.0
2995,2995,64,36,2304,77.95138888888889,77.95138888888889,77.95138888888889,0.03717280275206182,0.24585349162204873,0.0007137696132127277,15.749565972222221,15.0,25.0,0.0
2996,2996,65,37,2405,83.11434511434511,83.11434511434511,83.11434511434511,0.03763652981140152,0.24613550429506648,0.0002539944062388191,17.611226611226613,24.0,25.0,0.0
2997,2997,142,153,21726,55.33535855656817,55.33535855656817,55.33535855656817,0.021437366348508933,0.29825746795559405,8.33044932793418e-06,18.102641995765442,24.0,25.0,0.0
2998,2998,55,14,770,62.08441558441559,62.08441558441559,62.08441558441559,0.02648262214813638,0.1672649117913573,0.0001810960266195122,15.932467532467532,19.0,25.0,0.0
2999,2999,43,39,1677,87.60286225402504,87.60286225402504,87.60286225402504,0.046967912204018344,0.48039692947434165,0.0005644435750401111,17.010733452593918,23.0,25.0,0.0
3000,3000,46,113,5198,71.79088110811851,71.79088110811851,71.79088110811851,0.03701126740849133,0.29774883021383025,0.0001893936986471837,15.847441323585995,15.0,25.0,0.0
3001,3001,53,53,2809,87.84514061943752,87.84514061943752,87.84514061943752,0.031737860171662316,0.5104070792407954,0.00019993097617079501,18.442862228551085,25.0,25.0,0.0
3002,3002,70,100,7000,46.42671428571428,46.42671428571428,46.42671428571428,0.021782214702047047,0.143915030127761,0.0001999309761707852,17.862142857142857,24.0,25.0,0.0
3003,3003,18,26,468,61.22863247863248,61.22863247863248,61.22863247863248,0.03355174182137251,0.21252598042146323,0.0010107556908139936,17.79700854700855,25.0,25.0,0.0
3004,3004,45,50,2250,63.456,63.456,63.456,0.02586410003523682,0.2021042187265672,0.0006919700978376352,16.99822222222222,23.0,25.0,0.0
