,image,image height,image width,image area,damage_labels,red values,green values,blue values,sobel edges avg,sobel edges min,sobel edges max,binary edges avg,binary edges max,binary edges min
4651,4651,105,31,3255,0,103.9121351766513,133.252534562212,131.52811059907833,0.04435903282025073,0.0003440397794699728,0.3328577955558544,16.470660522273427,25.0,0.0
4652,4652,66,49,3234,2,87.60946196660483,112.38899196042053,103.8682745825603,0.04593629653562871,0.0004019537302106744,0.35824737239597954,15.940940012368584,25.0,0.0
4653,4653,61,59,3599,1,61.39149763823284,98.85857182550708,83.29869408168936,0.01991318062395701,0.000693159198975929,0.10513512431675705,17.20755765490414,25.0,0.0
4654,4654,41,65,2665,1,85.1861163227017,104.88705440900563,92.36022514071294,0.05707405463770075,0.000406825299481666,0.43409810386356346,15.468667917448405,25.0,0.0
4655,4655,57,67,3819,1,90.4482848913328,112.28332024090076,95.19638648860959,0.036238465205113896,0.0001377644602957253,0.26589761906987447,17.800209478921182,25.0,0.0
4656,4656,35,32,1120,1,83.50357142857143,117.45089285714286,122.21071428571429,0.03828230737499179,0.0006637711413037747,0.1820059113014035,16.024107142857144,25.0,0.0
4657,4657,33,25,825,3,105.25575757575757,130.43878787878788,124.28,0.0656280689428151,0.0008198736844880535,0.3010650227168521,16.433939393939394,25.0,0.0
4658,4658,72,72,5184,1,79.58217592592592,95.61323302469135,82.36535493827161,0.046003651168585964,0.0005997532011963326,0.30309485659705315,15.807291666666666,25.0,0.0
4659,4659,122,120,14640,1,83.9332650273224,104.60587431693989,93.34658469945356,0.03600807804357733,0.00015143162135995993,0.29067797689102925,16.20655737704918,25.0,0.0
4660,4660,38,45,1710,1,103.9906432748538,129.6719298245614,134.27426900584794,0.06076119860560345,0.0003647426979099098,0.27770149379031733,16.522807017543858,25.0,0.0
4661,4661,54,48,2592,0,55.98881172839506,91.39274691358025,80.25887345679013,0.024459505975393418,0.00020286339325884296,0.13232378574226245,17.428626543209877,25.0,0.0
4662,4662,25,27,675,3,60.3437037037037,89.17777777777778,81.09185185185186,0.034982899791835234,0.0004700565726257505,0.09757868513574096,18.05925925925926,25.0,0.0
4663,4663,45,43,1935,1,75.34160206718346,103.92558139534884,89.00981912144702,0.05389158276299402,0.0009416603994850992,0.42815490723667954,18.209302325581394,25.0,0.0
4664,4664,57,38,2166,0,53.1786703601108,87.4713758079409,72.51662049861496,0.028044827495933795,0.0008773174671125272,0.1458590743466179,16.36657433056325,25.0,0.0
4665,4665,68,86,5848,1,82.36337209302326,109.03625170998632,106.22075923392613,0.040593040741181016,0.00015737834991241822,0.24959321441500873,16.93484952120383,25.0,0.0
4666,4666,126,107,13482,1,97.44281263907432,123.88540275923454,123.42530781783118,0.048005131775338085,0.00019466233740896973,0.335456907922814,17.101839489689958,25.0,0.0
4667,4667,88,75,6600,0,74.81757575757575,108.5190909090909,87.30424242424242,0.05422608095055301,0.0004259475268803603,0.4326930932788978,18.597878787878788,25.0,0.0
4668,4668,51,58,2958,1,85.76098715348208,107.69371196754564,94.38640973630832,0.04178342171244886,0.0005003396866122086,0.26789145687001104,15.435091277890466,25.0,0.0
4669,4669,49,41,2009,0,69.05774016923843,103.9641612742658,83.80238924838228,0.0533877119801706,0.0016197144513410736,0.2573792180777017,17.57740169238427,25.0,0.0
4670,4670,86,60,5160,2,76.93895348837209,102.32984496124031,94.42751937984497,0.05644994069503279,0.00027339247398002007,0.26359791006846855,15.665697674418604,25.0,0.0
4671,4671,59,81,4779,2,65.22724419334588,94.85289809583595,86.99665201925089,0.03732831659307719,0.00025175327153190055,0.36404577444180963,19.134965473948526,25.0,0.0
4672,4672,53,60,3180,3,72.53679245283018,102.20440251572327,96.00188679245284,0.04219887366626353,0.0007290019009758001,0.27097993619726257,19.11949685534591,25.0,0.0
4673,4673,61,81,4941,2,59.101801254806716,83.50961343857519,62.883222019834044,0.03270778838985284,0.00022057180766716936,0.21025540144841773,16.982797004654927,25.0,0.0
4674,4674,46,59,2714,3,82.15622697126014,112.551215917465,99.67096536477524,0.045329847209215506,0.0007032183116561548,0.5275991383731056,18.728445099484155,25.0,0.0
4675,4675,55,42,2310,1,92.37099567099567,115.3922077922078,121.65108225108226,0.046605817427093965,0.00031055536813618875,0.2925382822471339,16.996969696969696,25.0,0.0
4676,4676,56,63,3528,1,76.19274376417233,107.24971655328798,90.08248299319727,0.05462403954160272,7.107789046450894e-05,0.2728135955354449,18.36139455782313,25.0,0.0
4677,4677,34,33,1122,1,81.33511586452762,106.00802139037434,103.77629233511587,0.03101060875068003,0.00046584749531246387,0.13441472001763877,15.017825311942959,25.0,0.0
4678,4678,71,74,5254,1,63.16730110392082,98.74628854206318,83.76398934145413,0.02787767126804713,0.0003493931274050677,0.19658800288943307,17.491244765892652,25.0,0.0
4679,4679,32,32,1024,1,81.283203125,98.2880859375,92.7802734375,0.03663998542565419,0.0006562838025200675,0.14504583726704026,16.0849609375,25.0,0.0
4680,4680,47,43,2021,3,73.2632360217714,101.94111825828797,93.63978228599703,0.042621685817723874,0.0009107558460271715,0.22357447881172018,18.80752102919347,25.0,0.0
4681,4681,56,54,3024,0,61.23478835978836,99.04794973544973,83.9675925925926,0.02400889052381275,9.60288987965046e-05,0.1205294260456232,16.955357142857142,25.0,0.0
4682,4682,121,162,19602,2,104.74502601775329,121.72339557188042,123.8152739516376,0.052014868013354476,0.000137647058823534,0.2955001991769057,17.27099275584124,25.0,0.0
4683,4683,52,64,3328,3,80.05919471153847,101.36388221153847,90.43930288461539,0.04904070871297105,0.00010523412684716883,0.3077108824739967,16.24188701923077,25.0,0.0
4684,4684,63,51,3213,0,68.31870525988172,91.79053843759726,75.18145035792095,0.04050808482812132,0.00024969879971787083,0.22949843028874525,16.274821039526923,25.0,0.0
4685,4685,45,45,2025,3,65.14074074074074,95.4720987654321,80.92246913580247,0.03966791451430015,0.0007753089262870252,0.37454286166118234,18.76641975308642,25.0,0.0
4686,4686,37,49,1813,1,80.4522890237176,109.42415885273029,105.6988416988417,0.03221652186442234,0.0005614399105551469,0.18844170818142603,15.98400441257584,25.0,0.0
4687,4687,58,48,2784,2,72.44396551724138,93.64331896551724,101.0625,0.053133429113462666,0.0005590347725950718,0.38670859857884154,16.22162356321839,25.0,0.0
4688,4688,61,28,1708,0,110.37236533957845,131.37236533957847,112.48360655737704,0.06330119544274877,0.0003038760244179719,0.3479916686213109,17.07377049180328,25.0,0.0
4689,4689,74,55,4070,1,84.62972972972973,109.25184275184276,97.35257985257985,0.051211109182972524,0.0010318304824727118,0.33122237264943577,15.84004914004914,25.0,0.0
4690,4690,46,27,1242,0,57.77697262479871,87.16505636070853,65.75523349436394,0.011932097404330596,0.0002242501709636948,0.08010892555007458,17.318840579710145,25.0,0.0
4691,4691,66,66,4356,0,67.63269054178146,93.58471074380165,80.39325068870524,0.03164137698987895,0.00016139330507643698,0.26530993295092453,16.391873278236915,25.0,0.0
4692,4692,67,89,5963,0,65.02213650846889,94.48800939124602,82.82525574375315,0.02894299307716048,0.00017390730980304463,0.28128572019284914,17.440382357873553,25.0,0.0
4693,4693,51,48,2448,1,71.72426470588235,99.62745098039215,91.79616013071896,0.02945520522897646,0.00022327096341999422,0.1770170043487743,17.59517973856209,25.0,0.0
4694,4694,103,86,8858,1,84.43079701964326,99.69835177240913,89.0943779634229,0.0475873850906991,9.639334146275552e-05,0.5802710271892283,16.204447956649357,25.0,0.0
4695,4695,72,76,5472,0,93.59466374269006,117.31816520467837,116.91136695906432,0.06640975671041106,0.0,0.4983508940359283,16.02595029239766,25.0,0.0
4696,4696,22,61,1342,3,79.9806259314456,106.38673621460507,96.42548435171386,0.06280791434313142,0.0006002954065819601,0.37422300905339695,18.072280178837556,25.0,0.0
4697,4697,54,54,2916,1,116.02297668038409,140.1724965706447,145.58230452674897,0.05548022927287117,0.0006954642208674038,0.27669496274753824,16.424897119341562,25.0,0.0
4698,4698,223,133,29659,1,91.75336322869956,119.17181968373849,116.66944266495835,0.04129276596889923,0.00014541578880570614,0.3317973678596312,17.043595535925014,25.0,0.0
4699,4699,112,89,9968,1,78.29925762439808,109.98625601926163,100.97221107544141,0.03486771003861665,6.524824685615169e-05,0.38340583514213755,17.533908507223114,25.0,0.0
4700,4700,34,34,1156,3,104.58044982698962,122.34948096885813,118.51470588235294,0.04957667026631888,0.0012690293405307593,0.19693039260328096,14.826989619377162,25.0,0.0
4701,4701,83,76,6308,1,88.78725428027902,116.54359543436905,115.69071020925809,0.042749651510376026,0.0007164727615151008,0.38043940397393117,17.15852885225111,25.0,0.0
4702,4702,74,81,5994,0,82.34451117784451,111.61828495161828,95.84634634634635,0.047553161447039534,0.00010830604749093786,0.4190238578880708,18.005171838505174,25.0,0.0
4703,4703,190,164,31160,1,80.63376123234917,115.4459242618742,103.57721437740693,0.02850437186718223,7.068627450981801e-05,0.33233262924575946,17.61328626444159,25.0,0.0
4704,4704,65,74,4810,1,65.64469854469854,86.68773388773388,93.76881496881497,0.0581873858136811,0.00046862770735902243,0.4925485764919813,16.181288981288983,25.0,0.0
4705,4705,40,31,1240,1,90.68064516129033,110.22338709677419,97.82741935483871,0.04324933714180642,0.0006958344850082891,0.2358649550058131,14.515322580645162,25.0,0.0
4706,4706,51,55,2805,1,90.30695187165776,122.21461675579323,114.27130124777183,0.045764920872902015,0.0,0.5636526372063654,16.754010695187166,25.0,0.0
4707,4707,59,61,3599,0,58.02417338149486,89.77410391775493,76.96943595443179,0.028039154605567895,6.316107515582651e-05,0.30424015503076035,17.228396776882466,25.0,0.0
4708,4708,112,129,14448,0,72.5578626799557,105.48629568106313,94.47065337763013,0.02645324850268367,2.943923360032078e-17,0.20475478196830682,17.421373200442968,25.0,0.0
4709,4709,50,51,2550,0,143.88196078431372,158.24392156862746,152.6035294117647,0.08291082060273237,0.0011854967674118301,0.4084979060870788,17.594901960784313,25.0,0.0
4710,4710,30,31,930,0,104.3021505376344,128.7731182795699,115.30967741935484,0.08634118344740833,0.0026515968798201646,0.3051655166555233,17.529032258064515,25.0,0.0
4711,4711,33,28,924,1,108.96428571428571,119.65800865800865,112.98593073593074,0.08188899236292227,0.0018554667325132287,0.30711198016682084,15.031385281385282,25.0,0.0
4712,4712,179,148,26492,1,72.11358145855353,100.14494941869243,106.03857768382908,0.049755730293038446,0.00015143162135997443,0.5540024906243765,16.660614525139664,25.0,0.0
4713,4713,36,60,2160,2,108.72037037037038,134.2263888888889,119.50092592592593,0.08846639416088953,0.0013481214591667032,0.46368904638046776,16.923148148148147,25.0,0.0
4714,4714,71,70,4970,1,103.43199195171026,123.97665995975855,114.97162977867204,0.08426209019519607,0.0010188953958864056,0.3984091303375738,18.411670020120724,25.0,0.0
4715,4715,72,55,3960,3,70.75757575757575,98.83005050505051,86.25656565656566,0.03769058820401881,0.0002083333333333242,0.3224903491559871,18.953787878787878,25.0,0.0
4716,4716,85,114,9690,1,71.73415892672858,95.8155830753354,86.9,0.05556386396299324,0.00026068634825120797,0.39278278415659434,15.853353973168215,25.0,0.0
4717,4717,94,59,5546,2,123.86152181752614,147.50270465200146,141.96556076451498,0.06830096778565414,0.0004019537302106983,0.3028285631668267,18.760728452939055,25.0,0.0
4718,4718,63,61,3843,1,60.16471506635441,90.95186052563102,80.30054644808743,0.024520086050131115,0.00019993097617079501,0.12348322939119505,17.176684881602913,25.0,0.0
4719,4719,72,67,4824,1,72.70522388059702,107.82773631840796,97.20708955223881,0.030273939339023913,0.00046909887888367145,0.18620037450117838,16.725124378109452,25.0,0.0
4720,4720,104,108,11232,0,72.74269943019944,105.65357905982906,94.12571225071225,0.026594355923510525,9.879950299275918e-05,0.2182346691261112,17.579594017094017,25.0,0.0
4721,4721,73,89,6497,1,101.55240880406342,126.5096198245344,128.49299676773896,0.05382496251076274,0.0003330426067811392,0.34121586044457985,16.66830845005387,25.0,0.0
4722,4722,47,48,2256,2,110.83289007092199,124.13209219858156,116.39007092198581,0.08734049055564416,0.0009646706364117665,0.4744250884475765,18.27349290780142,25.0,0.0
4723,4723,79,31,2449,1,92.03429971416905,111.817476521029,108.22825643119641,0.05756963828214664,0.00035762332760101966,0.42919462771728656,16.723968966925277,25.0,0.0
4724,4724,39,47,1833,0,85.68685215493726,110.1025641025641,98.75831969448991,0.06259953692351912,0.0009189084363203134,0.2660271284063083,15.504091653027823,25.0,0.0
4725,4725,58,73,4234,1,79.98677373641947,112.17052432687765,104.25956542276806,0.029003675474253397,0.00020547691170949857,0.15467110604823442,17.424657534246574,25.0,0.0
4726,4726,53,52,2756,0,136.14586357039187,157.61719883889694,142.10486211901306,0.08892252477716647,9.332066564224295e-05,0.503311553838558,17.136066763425255,25.0,0.0
4727,4727,75,70,5250,3,65.87238095238095,89.6175238095238,73.36019047619048,0.032134490878821496,1.9626155733547187e-17,0.2880172851254691,16.48761904761905,25.0,0.0
4728,4728,31,31,961,1,75.09781477627472,115.18626430801248,102.73985431841831,0.01610620284558044,0.000210716382122331,0.07598526500914624,17.029136316337148,25.0,0.0
4729,4729,60,44,2640,1,88.1435606060606,108.75568181818181,98.85757575757576,0.046237450194718456,0.0008419919546820925,0.2709604679897879,15.878030303030304,25.0,0.0
4730,4730,88,70,6160,1,81.84074675324675,97.52451298701298,86.94350649350649,0.04532263670801541,9.639334146275552e-05,0.5043100672671917,16.414123376623376,25.0,0.0
4731,4731,108,107,11556,1,83.39113880235375,117.15879196953964,111.75467289719626,0.030564840294470434,0.0003516480258756831,0.30731942146224855,16.902301834544826,25.0,0.0
4732,4732,38,40,1520,0,71.06447368421053,107.75526315789473,95.09276315789474,0.024627394118854493,0.0003772007446553369,0.14087487676429203,16.514473684210525,25.0,0.0
4733,4733,70,95,6650,2,97.93684210526315,123.0351879699248,123.16195488721804,0.045680481375747144,0.000180343663558718,0.4316452706775649,17.077894736842104,25.0,0.0
4734,4734,60,64,3840,0,62.01979166666667,93.81875,84.47135416666667,0.023439982635925505,0.00015473610505259796,0.20415026256922575,17.396875,25.0,0.0
4735,4735,91,84,7644,2,74.04094714809001,102.58738880167452,94.97448979591837,0.03927388625602934,0.00040874469075724985,0.3668719271917778,17.110544217687075,25.0,0.0
4736,4736,55,60,3300,1,53.43787878787879,91.1430303030303,68.78575757575757,0.021886397717890874,0.0005620422696556415,0.08919723133427905,18.007575757575758,25.0,0.0
4737,4737,43,50,2150,1,80.63302325581395,105.30697674418604,90.85302325581395,0.03805686930294472,0.0005512141451678652,0.2965306180200884,15.862325581395348,25.0,0.0
4738,4738,46,49,2254,0,47.87755102040816,86.61180124223603,58.61047027506655,0.03700518046198807,0.0006555386493561556,0.21631170680182665,18.217834960070984,25.0,0.0
4739,4739,48,42,2016,3,87.84623015873017,105.08035714285714,107.73363095238095,0.0636214130036807,0.0006506628832353296,0.47464565678817877,17.977678571428573,25.0,0.0
4740,4740,34,34,1156,0,71.91262975778547,104.3295847750865,87.81574394463668,0.06612375001354849,0.0014871280142854976,0.4582088722083037,17.164359861591695,25.0,0.0
4741,4741,152,157,23864,1,96.39628729466979,122.92511733154542,123.02577103586992,0.0399572906432632,0.0,0.5576464822473043,16.968571907475695,25.0,0.0
4742,4742,83,66,5478,2,75.39795545819642,100.48046732384081,94.02792990142387,0.0472830844464665,0.0003645327572433462,0.28519210087205665,16.159912376779847,25.0,0.0
4743,4743,85,82,6970,1,88.49268292682927,106.91176470588235,100.57532281205165,0.03804973607694417,0.0001508914940726007,0.26491260514065523,15.987804878048781,25.0,0.0
4744,4744,120,84,10080,0,90.55486111111111,116.25853174603175,104.57192460317461,0.04050949480837445,0.00013568627450979975,0.30150793621320865,15.741170634920636,25.0,0.0
4745,4745,13,28,364,0,168.8489010989011,181.48901098901098,170.73626373626374,0.0555651576511955,0.0008959781340015721,0.2691869735077052,14.145604395604396,25.0,0.0
4746,4746,39,47,1833,1,84.33224222585925,101.59192580469177,100.66612111292963,0.0551596217738265,0.0004415771274388287,0.22534337161687465,15.224768139661757,25.0,0.0
4747,4747,63,63,3969,1,103.99949609473418,127.62887377173091,130.47946586041823,0.053855297576832606,0.00038919494190779383,0.42967608575654853,16.849332325522802,25.0,0.0
4748,4748,39,34,1326,1,126.85218702865761,153.789592760181,161.87254901960785,0.06421128608948046,0.000999221707895807,0.2768886851358625,15.218702865761689,25.0,0.0
4749,4749,114,106,12084,0,64.95415425355843,99.57489241972857,78.06380337636544,0.04627499196814541,0.00021999847086253408,0.308581602614691,18.272343594836148,25.0,0.0
4750,4750,61,57,3477,0,59.14035087719298,92.8789186079954,78.58786310037388,0.025814447878467723,0.0002770588235294011,0.15140485991973468,17.451251078515963,25.0,0.0
4751,4751,85,76,6460,3,63.894891640866874,93.95541795665635,86.23328173374613,0.03504690972267717,0.0004316167423802707,0.2300301332105461,18.83575851393189,25.0,0.0
4752,4752,52,41,2132,1,63.98499061913696,95.13180112570356,82.42917448405254,0.022418813779048724,0.0003060356579123992,0.1445420775149491,17.286116322701687,25.0,0.0
4753,4753,90,78,7020,1,98.85,122.96837606837607,125.0994301994302,0.04704235899809144,0.00038941354184773467,0.2859342627465087,17.09002849002849,25.0,0.0
4754,4754,45,33,1485,1,96.86464646464647,108.88080808080808,102.04646464646464,0.06437122440098605,0.0013357843137254616,0.29248088614928014,15.76969696969697,25.0,0.0
4755,4755,48,43,2064,0,69.69718992248062,101.21656976744185,77.30038759689923,0.04521571068271823,0.0012451059826827067,0.35375373492029677,17.902131782945737,25.0,0.0
4756,4756,61,60,3660,3,75.03551912568307,109.16475409836066,98.41912568306012,0.051074741673478835,0.0004490827616346476,0.3760343066407633,18.56311475409836,25.0,0.0
4757,4757,40,43,1720,0,78.71046511627907,106.82034883720931,97.34127906976744,0.03968694080419507,0.0,0.5845393179293218,16.442441860465117,25.0,0.0
4758,4758,23,46,1058,0,94.12665406427222,117.76748582230624,120.53780718336483,0.07545530831023059,0.0016440785507528912,0.3425153337515288,14.77882797731569,25.0,0.0
4759,4759,21,14,294,0,78.96938775510205,108.30272108843538,97.25170068027211,0.05537567835067544,0.003297208079973884,0.19385555054257017,15.704081632653061,25.0,0.0
4760,4760,49,49,2401,1,94.65889212827989,114.37026239067055,100.9795918367347,0.06407165718803588,0.0008984640017696616,0.44509001023293066,15.503956684714701,25.0,0.0
4761,4761,60,59,3540,0,75.44519774011299,111.83474576271186,90.95649717514124,0.041620266578106455,0.00045384047257628817,0.3111350995988458,17.70056497175141,25.0,0.0
4762,4762,145,155,22475,1,77.73121245828699,110.2910789766407,101.45793103448275,0.04149926082983072,0.0001396575423764909,0.45976027279918086,16.333348164627363,25.0,0.0
4763,4763,51,70,3570,1,87.98151260504201,111.72941176470589,101.70308123249299,0.03982665906630097,0.00044539932145834087,0.24345853267658413,15.286834733893558,25.0,0.0
4764,4764,88,73,6424,1,104.8774906600249,125.41640722291407,117.6541095890411,0.05020462583660581,0.0,0.4678859757776997,15.969333748443338,25.0,0.0
4765,4765,73,70,5110,0,86.72583170254403,110.11154598825831,102.793542074364,0.04842442730093596,0.0003828054762927691,0.24048342875401296,15.760665362035224,25.0,0.0
4766,4766,194,249,48306,1,90.73324224733987,110.17362232434894,100.11480975448184,0.04530513960441162,0.00013764705882351663,0.6411721644348113,16.163996190949366,25.0,0.0
4767,4767,96,41,3936,1,95.80157520325203,114.62982723577235,116.0553861788618,0.044712906020485846,0.0009760537981671611,0.24020795319254354,16.522865853658537,25.0,0.0
4768,4768,26,26,676,3,81.57100591715977,101.23668639053254,89.05621301775147,0.05556587017692833,0.0026339177971839026,0.18102599680866008,14.69378698224852,25.0,0.0
4769,4769,65,65,4225,3,80.89467455621302,112.66414201183431,102.00544378698226,0.031136576900558394,0.00035430946642839805,0.23466063925443867,16.73846153846154,25.0,0.0
4770,4770,45,40,1800,3,96.85388888888889,127.22111111111111,123.80611111111111,0.07952167386039764,0.0011810707856398943,0.4522030969648421,17.918333333333333,25.0,0.0
4771,4771,49,43,2107,3,75.2781205505458,109.17797816801139,110.01281442809682,0.030288045847139122,0.0007512973528625324,0.14594796594737877,15.447555766492643,25.0,0.0
4772,4772,49,61,2989,0,94.6406825025092,118.74640347942456,122.42288390766143,0.041457194937287514,0.00044559712236872344,0.2335837246502052,17.41820006691201,25.0,0.0
4773,4773,30,78,2340,1,73.44871794871794,103.9431623931624,95.85897435897436,0.028000790802131924,0.00020270394394012717,0.18956531494883583,16.815384615384616,25.0,0.0
4774,4774,50,52,2600,1,83.43923076923078,111.99461538461539,98.83769230769231,0.06354209480531696,0.001826700195013017,0.45270987121704864,18.092692307692307,25.0,0.0
4775,4775,53,64,3392,1,88.84139150943396,103.43808962264151,91.12706367924528,0.05372159916452983,0.0010655611702096736,0.3116968672773458,15.302771226415095,25.0,0.0
4776,4776,39,39,1521,0,70.85141354372124,106.47403024326101,85.10650887573965,0.02675620541394112,0.0001413725490195944,0.25628877761010754,18.430637738330045,25.0,0.0
4777,4777,24,43,1032,3,117.19282945736434,138.26841085271317,130.15213178294573,0.05855401564236604,0.0014788967287846263,0.19487123381544139,18.051356589147286,25.0,0.0
4778,4778,25,30,750,3,59.998666666666665,90.21066666666667,82.096,0.028042830565759735,0.0007757843137255055,0.1030926921278852,17.810666666666666,25.0,0.0
4779,4779,73,86,6278,1,76.05638738451736,106.18572793883402,96.01226505256452,0.03127288352591671,0.00037483156540262034,0.2725361890990571,17.21917808219178,25.0,0.0
4780,4780,31,53,1643,0,85.17772367620206,110.9062690200852,106.63237979306147,0.04263379316694884,0.0008917903254808848,0.3022950024789376,15.93852708460134,25.0,0.0
4781,4781,31,31,961,1,95.27575442247658,115.27679500520291,100.39958376690947,0.05801871186396952,0.0016140035319043005,0.2626266203087022,15.548387096774194,25.0,0.0
4782,4782,75,71,5325,0,94.91305164319249,116.58723004694836,102.31230046948357,0.06917434686580762,0.0004724656687535189,0.4776740425795469,17.772206572769953,25.0,0.0
4783,4783,29,23,667,3,91.44527736131934,112.26386806596702,128.52773613193403,0.06362601513390029,0.0010204608799633495,0.4433428912536049,16.75862068965517,25.0,0.0
4784,4784,45,60,2700,1,63.596666666666664,74.25259259259259,64.43,0.04245825540395734,0.0,0.5060355465674152,18.512592592592593,25.0,0.0
4785,4785,49,51,2499,1,41.000400160064025,62.732292917166866,46.12605042016807,0.015193399533702573,0.00025486298721664026,0.16180271763750084,19.15246098439376,25.0,0.0
4786,4786,38,51,1938,1,92.60216718266254,116.81475748194015,113.39473684210526,0.047396061233785876,0.0009746070985478503,0.2755821628651375,16.382868937048503,25.0,0.0
4787,4787,40,44,1760,1,63.61988636363636,94.29034090909092,74.93636363636364,0.037767892170956816,0.0005068030931637183,0.18353101769895044,18.68693181818182,25.0,0.0
4788,4788,46,48,2208,3,61.43614130434783,96.20289855072464,91.25,0.018361685003251506,0.00025595583423925465,0.19239045246811048,19.222373188405797,25.0,0.0
4789,4789,46,51,2346,3,86.0306905370844,113.58695652173913,100.65686274509804,0.06832196720941784,0.00037517445640828636,0.3667289271548656,18.06095481670929,25.0,0.0
4790,4790,23,50,1150,0,64.96434782608695,97.57217391304347,85.61304347826086,0.024814721172276098,0.00035677829748501907,0.1564495133190948,16.159130434782607,25.0,0.0
4791,4791,55,48,2640,0,58.16401515151515,88.86363636363636,76.49886363636364,0.02689894130211228,0.000632659212956354,0.17870044720986727,16.551136363636363,25.0,0.0
4792,4792,62,63,3906,1,57.82386072708653,90.37557603686636,75.42729134664619,0.0245320271337195,0.0004419335116939523,0.12871413926989977,17.588069636456733,25.0,0.0
4793,4793,62,38,2356,0,87.3106960950764,116.1528013582343,109.48471986417657,0.03670171375731913,0.00016241062369252605,0.17137291982789002,16.175297113752123,25.0,0.0
4794,4794,34,33,1122,1,70.71657754010695,100.78966131907309,94.15686274509804,0.028954174347501957,0.0002698110464175585,0.1480643840682095,15.33868092691622,25.0,0.0
4795,4795,73,63,4599,0,61.88171341595999,93.749728201783,79.32420091324201,0.016174413306673272,7.068627450979025e-05,0.08789816172503563,18.042400521852578,25.0,0.0
4796,4796,33,33,1089,1,74.63085399449035,103.74747474747475,88.99724517906336,0.04191203093590475,0.002320185541656615,0.26324501050247884,15.951331496786043,25.0,0.0
4797,4797,30,37,1110,0,76.03333333333333,104.98738738738739,98.30810810810812,0.032714729524305,0.000788699173326168,0.28411477118928413,15.467567567567567,25.0,0.0
4798,4798,36,35,1260,3,62.742063492063494,91.93095238095238,88.72698412698412,0.033418488272602756,0.00023010875352049286,0.1600981935907544,15.435714285714285,25.0,0.0
4799,4799,33,37,1221,3,82.05569205569205,109.7035217035217,99.82391482391482,0.02633094738508855,0.0005976749292302442,0.22025728959106594,15.59049959049959,25.0,0.0
4800,4800,118,131,15458,0,119.75294345969725,141.18275326691682,129.5608099366024,0.05757097167838551,0.0003794721160897682,0.5566599773961644,18.237352827015137,25.0,0.0
4801,4801,69,63,4347,2,75.72049689440993,95.14124683689901,88.07913503565678,0.03873448163201457,0.0007151524331856093,0.2070840059044448,16.370600414078677,25.0,0.0
4802,4802,67,76,5092,2,85.07875098193244,111.87608012568735,97.00667714061272,0.057427931929738545,0.00029462782549440156,0.4930070701166133,19.00058915946583,25.0,0.0
4803,4803,62,46,2852,0,169.36535764375876,172.60413744740532,142.12833099579242,0.011886893983662938,0.00014148685922762708,0.04553998257844316,19.06241234221599,25.0,0.0
4804,4804,50,45,2250,2,73.25022222222222,92.38977777777778,81.2671111111111,0.05877174101550097,0.0005005456557392514,0.3629824721250218,15.738666666666667,25.0,0.0
4805,4805,47,59,2773,0,69.39956725567977,98.46195456184637,90.92499098449333,0.03464965245985026,0.0005081169013791555,0.21214989061214592,17.059862964298592,25.0,0.0
4806,4806,43,44,1892,3,61.56289640591966,97.62050739957716,94.95507399577167,0.0242161501035054,0.0001854164965721419,0.10787497384137075,17.36522198731501,25.0,0.0
4807,4807,112,102,11424,1,80.47601540616246,97.67577030812325,87.33858543417367,0.04661483089178654,0.00021075512793839338,0.37293261697577773,16.012254901960784,25.0,0.0
4808,4808,66,157,10362,1,94.25690021231422,110.81605867593129,114.12439683458791,0.04205886352894995,7.068627450983189e-05,0.2985982469483095,17.169079328314997,25.0,0.0
4809,4809,21,26,546,3,94.73809523809524,111.13003663003663,109.14468864468864,0.07843153418159084,0.000849090728579422,0.4597914734414523,16.91025641025641,25.0,0.0
4810,4810,66,63,4158,0,66.66907166907167,102.11014911014911,94.54545454545455,0.02515911502826336,0.00014541578880573384,0.15113020684143405,17.02092352092352,25.0,0.0
4811,4811,20,12,240,0,100.10416666666667,118.71666666666667,103.9,0.025991579411870077,0.0005744282633026502,0.09926242992665575,15.766666666666667,25.0,0.0
4812,4812,32,32,1024,1,95.978515625,124.390625,122.08203125,0.045529746343707454,0.001310125775003408,0.17266481131798117,14.9931640625,25.0,0.0
4813,4813,58,57,3306,0,71.27465214761041,106.0644283121597,98.86237144585601,0.026856941130548314,0.00034029869334459696,0.10753600696141055,16.23472474289171,25.0,0.0
4814,4814,116,113,13108,2,68.36962160512664,93.61069575831553,101.97619774183704,0.04189323616644351,0.0005251036220763772,0.284803604349474,16.736573085138847,25.0,0.0
4815,4815,69,38,2622,3,104.65522501906942,120.45194508009153,107.21128909229596,0.0771224753381115,0.0010379478624142969,0.41714064692826663,15.518688024408847,25.0,0.0
4816,4816,132,138,18216,2,75.36989459815547,107.28442028985508,103.53765920070268,0.03960120881317968,0.0,0.4983508940359283,16.44471892841458,25.0,0.0
4817,4817,45,67,3015,1,84.76749585406301,103.97048092868988,92.17412935323384,0.05775528312356354,0.0008939726834669816,0.645230176121117,15.525704809286898,25.0,0.0
4818,4818,43,42,1806,0,98.12403100775194,126.31007751937985,112.75027685492802,0.06464428961078099,0.00021999847086253408,0.308581602614691,16.486157253599114,25.0,0.0
4819,4819,70,63,4410,1,71.26802721088436,92.83401360544218,101.79569160997733,0.05530491764977013,0.00037227354366246553,0.27571229220060417,15.9281179138322,25.0,0.0
